website_session_id,saw_homepage,saw_custom_lander,product_made_it,mrfuzzy_made_it,cart_made_it,shipping_made_it,billing_made_it,thankyou_made_it
16711,1,0,0,0,0,0,0,0
16713,1,0,0,0,0,0,0,0
16715,0,1,0,0,0,0,0,0
16717,1,0,0,0,0,0,0,0
16718,0,1,0,0,0,0,0,0
16719,1,0,1,1,0,0,0,0
16720,0,1,0,0,0,0,0,0
16722,1,0,1,1,0,0,0,0
16723,1,0,0,0,0,0,0,0
16724,1,0,0,0,0,0,0,0
16725,0,1,0,0,0,0,0,0
16726,0,1,0,0,0,0,0,0
16728,0,1,0,0,0,0,0,0
16729,1,0,0,0,0,0,0,0
16730,0,1,0,0,0,0,0,0
16731,1,0,0,0,0,0,0,0
16732,1,0,0,0,0,0,0,0
16733,0,1,0,0,0,0,0,0
16734,1,0,0,0,0,0,0,0
16735,1,0,1,0,0,0,0,0
16736,1,0,0,0,0,0,0,0
16738,0,1,1,0,0,0,0,0
16739,0,1,1,0,0,0,0,0
16740,1,0,1,0,0,0,0,0
16741,1,0,0,0,0,0,0,0
16742,0,1,0,0,0,0,0,0
16743,1,0,0,0,0,0,0,0
16744,0,1,0,0,0,0,0,0
16746,0,1,1,0,0,0,0,0
16748,1,0,1,1,1,1,1,0
16750,0,1,0,0,0,0,0,0
16751,1,0,1,1,1,1,1,1
16752,1,0,1,0,0,0,0,0
16753,1,0,1,1,0,0,0,0
16754,0,1,0,0,0,0,0,0
16755,0,1,1,1,0,0,0,0
16756,0,1,0,0,0,0,0,0
16757,0,1,0,0,0,0,0,0
16758,0,1,0,0,0,0,0,0
16759,1,0,0,0,0,0,0,0
16760,1,0,1,1,0,0,0,0
16761,1,0,1,0,0,0,0,0
16762,1,0,1,0,0,0,0,0
16763,0,1,1,1,0,0,0,0
16764,1,0,0,0,0,0,0,0
16765,1,0,1,1,0,0,0,0
16767,1,0,0,0,0,0,0,0
16768,0,1,1,1,1,1,1,1
16769,0,1,1,1,1,0,0,0
16770,0,1,1,1,1,0,0,0
16771,0,1,0,0,0,0,0,0
16772,0,1,1,1,0,0,0,0
16773,0,1,1,1,1,1,1,0
16774,0,1,0,0,0,0,0,0
16775,1,0,0,0,0,0,0,0
16776,1,0,1,1,0,0,0,0
16777,0,1,0,0,0,0,0,0
16778,0,1,1,1,0,0,0,0
16779,0,1,1,1,1,1,1,1
16780,0,1,1,1,1,1,1,0
16781,0,1,0,0,0,0,0,0
16782,0,1,1,1,0,0,0,0
16783,1,0,1,1,0,0,0,0
16784,1,0,0,0,0,0,0,0
16787,0,1,1,0,0,0,0,0
16788,0,1,1,1,1,1,1,0
16789,1,0,1,0,0,0,0,0
16790,1,0,0,0,0,0,0,0
16791,1,0,0,0,0,0,0,0
16792,0,1,1,1,1,1,0,0
16793,1,0,1,0,0,0,0,0
16794,0,1,1,0,0,0,0,0
16795,1,0,0,0,0,0,0,0
16796,0,1,1,1,0,0,0,0
16797,0,1,1,0,0,0,0,0
16798,1,0,0,0,0,0,0,0
16799,1,0,0,0,0,0,0,0
16800,1,0,1,1,1,0,0,0
16801,1,0,0,0,0,0,0,0
16803,1,0,1,1,0,0,0,0
16804,0,1,0,0,0,0,0,0
16806,0,1,1,1,0,0,0,0
16807,0,1,1,1,1,1,1,1
16808,1,0,1,1,1,1,1,0
16809,1,0,1,1,1,1,1,0
16810,0,1,0,0,0,0,0,0
16812,1,0,0,0,0,0,0,0
16813,1,0,0,0,0,0,0,0
16814,1,0,0,0,0,0,0,0
16815,0,1,1,0,0,0,0,0
16817,1,0,0,0,0,0,0,0
16818,0,1,0,0,0,0,0,0
16819,1,0,0,0,0,0,0,0
16820,1,0,0,0,0,0,0,0
16821,1,0,0,0,0,0,0,0
16822,0,1,1,0,0,0,0,0
16823,1,0,1,1,0,0,0,0
16824,1,0,0,0,0,0,0,0
16825,1,0,1,1,1,1,1,1
16826,0,1,0,0,0,0,0,0
16827,1,0,1,1,0,0,0,0
16828,0,1,0,0,0,0,0,0
16829,0,1,0,0,0,0,0,0
16831,1,0,0,0,0,0,0,0
16833,1,0,1,0,0,0,0,0
16834,1,0,1,1,1,0,0,0
16835,1,0,1,0,0,0,0,0
16837,0,1,0,0,0,0,0,0
16838,0,1,0,0,0,0,0,0
16839,1,0,1,1,1,1,1,1
16840,0,1,0,0,0,0,0,0
16841,0,1,1,1,1,1,1,0
16843,0,1,1,0,0,0,0,0
16844,1,0,1,1,0,0,0,0
16845,1,0,1,0,0,0,0,0
16846,0,1,0,0,0,0,0,0
16847,1,0,1,1,0,0,0,0
16848,1,0,1,0,0,0,0,0
16849,1,0,1,1,0,0,0,0
16850,0,1,0,0,0,0,0,0
16851,0,1,0,0,0,0,0,0
16852,0,1,1,1,1,1,1,1
16853,1,0,0,0,0,0,0,0
16856,1,0,0,0,0,0,0,0
16857,1,0,1,1,0,0,0,0
16858,1,0,0,0,0,0,0,0
16859,1,0,1,1,1,1,1,1
16860,0,1,1,1,1,1,1,0
16861,1,0,1,1,1,1,1,0
16862,0,1,1,1,1,1,1,1
16863,0,1,0,0,0,0,0,0
16864,1,0,1,1,1,0,0,0
16865,0,1,1,1,0,0,0,0
16866,1,0,0,0,0,0,0,0
16867,1,0,0,0,0,0,0,0
16868,1,0,0,0,0,0,0,0
16870,0,1,0,0,0,0,0,0
16871,0,1,0,0,0,0,0,0
16872,1,0,1,0,0,0,0,0
16873,0,1,1,1,1,1,1,0
16874,1,0,0,0,0,0,0,0
16875,0,1,0,0,0,0,0,0
16876,0,1,1,1,1,1,0,0
16877,1,0,0,0,0,0,0,0
16878,1,0,1,1,1,0,0,0
16880,1,0,0,0,0,0,0,0
16883,0,1,1,1,0,0,0,0
16884,1,0,1,1,0,0,0,0
16885,0,1,0,0,0,0,0,0
16886,0,1,1,1,1,1,1,0
16887,1,0,1,0,0,0,0,0
16890,0,1,1,0,0,0,0,0
16892,0,1,1,1,0,0,0,0
16893,1,0,1,1,1,1,1,0
16894,0,1,1,1,0,0,0,0
16896,1,0,0,0,0,0,0,0
16897,1,0,1,1,1,1,1,1
16898,0,1,1,0,0,0,0,0
16899,0,1,0,0,0,0,0,0
16900,0,1,0,0,0,0,0,0
16901,0,1,1,1,0,0,0,0
16902,0,1,0,0,0,0,0,0
16903,0,1,0,0,0,0,0,0
16904,1,0,1,0,0,0,0,0
16905,1,0,0,0,0,0,0,0
16908,1,0,1,1,0,0,0,0
16909,0,1,0,0,0,0,0,0
16911,1,0,0,0,0,0,0,0
16912,1,0,1,1,1,1,1,1
16913,1,0,1,1,0,0,0,0
16914,0,1,1,0,0,0,0,0
16915,0,1,1,1,1,1,1,0
16916,0,1,1,1,1,0,0,0
16917,1,0,0,0,0,0,0,0
16918,1,0,0,0,0,0,0,0
16919,0,1,1,0,0,0,0,0
16920,0,1,0,0,0,0,0,0
16921,1,0,1,1,0,0,0,0
16922,0,1,1,1,0,0,0,0
16923,0,1,0,0,0,0,0,0
16924,1,0,0,0,0,0,0,0
